Date,Close
19/06/2018 16:00:00,100.86
20/06/2018 16:00:00,101.87
21/06/2018 16:00:00,101.14
22/06/2018 16:00:00,100.41
25/06/2018 16:00:00,98.39
26/06/2018 16:00:00,99.08
27/06/2018 16:00:00,97.54
28/06/2018 16:00:00,98.63
29/06/2018 16:00:00,98.61
02/07/2018 16:00:00,100.01
03/07/2018 13:00:00,99.05
05/07/2018 16:00:00,99.76
06/07/2018 16:00:00,101.16
09/07/2018 16:00:00,101.85
10/07/2018 16:00:00,102.12
11/07/2018 16:00:00,101.98
12/07/2018 16:00:00,104.19
13/07/2018 16:00:00,105.43
16/07/2018 16:00:00,104.91
17/07/2018 16:00:00,105.95
18/07/2018 16:00:00,105.12
19/07/2018 16:00:00,104.4
20/07/2018 16:00:00,106.27
23/07/2018 16:00:00,107.97
24/07/2018 16:00:00,107.66
25/07/2018 16:00:00,110.83
26/07/2018 16:00:00,109.62
27/07/2018 16:00:00,107.68
30/07/2018 16:00:00,105.37
31/07/2018 16:00:00,106.08
01/08/2018 16:00:00,106.28
02/08/2018 16:00:00,107.57
03/08/2018 16:00:00,108.04
06/08/2018 16:00:00,108.13
07/08/2018 16:00:00,108.88
08/08/2018 16:00:00,109.49
09/08/2018 16:00:00,109.67
10/08/2018 16:00:00,109
13/08/2018 16:00:00,108.21
14/08/2018 16:00:00,109.56
15/08/2018 16:00:00,107.66
16/08/2018 16:00:00,107.64
17/08/2018 16:00:00,107.58
20/08/2018 16:00:00,106.87
21/08/2018 16:00:00,105.98
22/08/2018 16:00:00,107.06
23/08/2018 16:00:00,107.56
24/08/2018 16:00:00,108.4
27/08/2018 16:00:00,109.6
28/08/2018 16:00:00,110.26
29/08/2018 16:00:00,112.02
30/08/2018 16:00:00,111.95
31/08/2018 16:00:00,112.33
04/09/2018 16:00:00,111.71
05/09/2018 16:00:00,108.49
06/09/2018 16:00:00,108.74
07/09/2018 16:00:00,108.21
10/09/2018 16:00:00,109.38
11/09/2018 16:00:00,111.24
12/09/2018 16:00:00,111.71
13/09/2018 16:00:00,112.91
14/09/2018 16:00:00,113.37
17/09/2018 16:00:00,112.14
18/09/2018 16:00:00,113.21
19/09/2018 16:00:00,111.7
20/09/2018 16:00:00,113.57
21/09/2018 16:00:00,114.26
24/09/2018 16:00:00,114.67
25/09/2018 16:00:00,114.45
26/09/2018 16:00:00,113.98
27/09/2018 16:00:00,114.41
28/09/2018 16:00:00,114.37
01/10/2018 16:00:00,115.61
02/10/2018 16:00:00,115.15
03/10/2018 16:00:00,115.17
04/10/2018 16:00:00,112.79
05/10/2018 16:00:00,112.13
08/10/2018 16:00:00,110.85
09/10/2018 16:00:00,112.26
10/10/2018 16:00:00,106.16
11/10/2018 16:00:00,105.91
12/10/2018 16:00:00,109.57
15/10/2018 16:00:00,107.6
16/10/2018 16:00:00,111
17/10/2018 16:00:00,110.71
18/10/2018 16:00:00,108.5
19/10/2018 16:00:00,108.66
22/10/2018 16:00:00,109.63
23/10/2018 16:00:00,108.1
24/10/2018 16:00:00,102.32
25/10/2018 16:00:00,108.3
26/10/2018 16:00:00,106.96
29/10/2018 16:00:00,103.85
30/10/2018 16:00:00,103.73
31/10/2018 16:00:00,106.81
01/11/2018 16:00:00,105.92
02/11/2018 16:00:00,106.16
05/11/2018 16:00:00,107.51
06/11/2018 16:00:00,107.72
07/11/2018 16:00:00,111.96
08/11/2018 16:00:00,111.75
09/11/2018 16:00:00,109.57
12/11/2018 16:00:00,106.87
13/11/2018 16:00:00,106.94
14/11/2018 16:00:00,104.97
15/11/2018 16:00:00,107.28
16/11/2018 16:00:00,108.29
19/11/2018 16:00:00,104.62
20/11/2018 16:00:00,101.71
21/11/2018 16:00:00,103.11
23/11/2018 13:00:00,103.07
26/11/2018 16:00:00,106.47
27/11/2018 16:00:00,107.14
28/11/2018 16:00:00,111.12
29/11/2018 16:00:00,110.19
30/11/2018 16:00:00,110.89
03/12/2018 16:00:00,112.09
04/12/2018 16:00:00,108.52
06/12/2018 16:00:00,109.19
07/12/2018 16:00:00,104.82
10/12/2018 16:00:00,107.59
11/12/2018 16:00:00,108.59
12/12/2018 16:00:00,109.08
13/12/2018 16:00:00,109.45
14/12/2018 16:00:00,106.03
17/12/2018 16:00:00,102.89
18/12/2018 16:00:00,103.97
19/12/2018 16:00:00,103.69
20/12/2018 16:00:00,101.51
21/12/2018 16:00:00,98.23
24/12/2018 13:00:00,94.13
26/12/2018 16:00:00,100.56
27/12/2018 16:00:00,101.18
28/12/2018 16:00:00,100.39
31/12/2018 16:00:00,101.57
02/01/2019 16:00:00,101.12
03/01/2019 16:00:00,97.4
04/01/2019 16:00:00,101.93
07/01/2019 16:00:00,102.06
08/01/2019 16:00:00,102.8
09/01/2019 16:00:00,104.27
10/01/2019 16:00:00,103.6
11/01/2019 16:00:00,102.8
14/01/2019 16:00:00,102.05
15/01/2019 16:00:00,105.01
16/01/2019 16:00:00,105.38
17/01/2019 16:00:00,106.12
18/01/2019 16:00:00,107.71
22/01/2019 16:00:00,105.68
23/01/2019 16:00:00,106.71
24/01/2019 16:00:00,106.2
25/01/2019 16:00:00,107.17
28/01/2019 16:00:00,105.08
29/01/2019 16:00:00,102.94
30/01/2019 16:00:00,106.38
31/01/2019 16:00:00,104.43
01/02/2019 16:00:00,102.78
04/02/2019 16:00:00,105.74
05/02/2019 16:00:00,107.22
06/02/2019 16:00:00,106.03
07/02/2019 16:00:00,105.27
08/02/2019 16:00:00,105.67
11/02/2019 16:00:00,105.25
12/02/2019 16:00:00,106.89
13/02/2019 16:00:00,106.81
14/02/2019 16:00:00,106.9
15/02/2019 16:00:00,108.22
19/02/2019 16:00:00,108.17
20/02/2019 16:00:00,107.15
21/02/2019 16:00:00,109.41
22/02/2019 16:00:00,110.97
25/02/2019 16:00:00,111.59
26/02/2019 16:00:00,112.36
27/02/2019 16:00:00,112.17
28/02/2019 16:00:00,112.03
01/03/2019 16:00:00,112.53
04/03/2019 16:00:00,112.26
05/03/2019 16:00:00,111.7
06/03/2019 16:00:00,111.75
07/03/2019 16:00:00,110.39
08/03/2019 16:00:00,110.51
11/03/2019 16:00:00,112.83
12/03/2019 16:00:00,113.62
13/03/2019 16:00:00,114.5
14/03/2019 16:00:00,114.59
15/03/2019 16:00:00,115.91
18/03/2019 16:00:00,117.57
19/03/2019 16:00:00,117.65
20/03/2019 16:00:00,117.52
21/03/2019 16:00:00,120.22
22/03/2019 16:00:00,117.05
25/03/2019 16:00:00,117.66
26/03/2019 16:00:00,117.91
27/03/2019 16:00:00,116.77
28/03/2019 16:00:00,116.93
29/03/2019 16:00:00,117.94
01/04/2019 16:00:00,119.02
02/04/2019 16:00:00,119.19
03/04/2019 16:00:00,119.97
04/04/2019 16:00:00,119.36
05/04/2019 16:00:00,119.89
08/04/2019 16:00:00,119.93
09/04/2019 16:00:00,119.28
10/04/2019 16:00:00,120.19
11/04/2019 16:00:00,120.33
12/04/2019 16:00:00,120.95
15/04/2019 16:00:00,121.05
16/04/2019 16:00:00,120.77
17/04/2019 16:00:00,121.77
18/04/2019 16:00:00,123.37
22/04/2019 16:00:00,123.76
23/04/2019 16:00:00,125.44
24/04/2019 16:00:00,125.01
25/04/2019 16:00:00,129.15
26/04/2019 16:00:00,129.89
29/04/2019 16:00:00,129.77
30/04/2019 16:00:00,130.6
01/05/2019 16:00:00,127.88
02/05/2019 16:00:00,126.21
03/05/2019 16:00:00,128.9
06/05/2019 16:00:00,128.15
07/05/2019 16:00:00,125.52
08/05/2019 16:00:00,125.51
09/05/2019 16:00:00,125.5
10/05/2019 16:00:00,127.13
13/05/2019 16:00:00,123.35
14/05/2019 16:00:00,124.73
15/05/2019 16:00:00,126.02
16/05/2019 16:00:00,128.93
17/05/2019 16:00:00,128.07
20/05/2019 16:00:00,126.22
21/05/2019 16:00:00,126.9
22/05/2019 16:00:00,127.67
23/05/2019 16:00:00,126.18
24/05/2019 16:00:00,126.24
28/05/2019 16:00:00,126.16
29/05/2019 16:00:00,124.94
30/05/2019 16:00:00,125.73
31/05/2019 16:00:00,123.68
03/06/2019 16:00:00,119.84
04/06/2019 16:00:00,123.16
05/06/2019 16:00:00,125.83
06/06/2019 16:00:00,127.82
07/06/2019 16:00:00,131.4
10/06/2019 16:00:00,132.6
11/06/2019 16:00:00,132.1
12/06/2019 16:00:00,131.49
13/06/2019 16:00:00,132.32
14/06/2019 16:00:00,132.45
17/06/2019 16:00:00,132.85
18/06/2019 16:00:00,135.16
19/06/2019 16:00:00,135.69
20/06/2019 16:00:00,136.95
21/06/2019 16:00:00,136.97
24/06/2019 16:00:00,137.78
25/06/2019 16:00:00,133.43
26/06/2019 16:00:00,133.93
27/06/2019 16:00:00,134.15
28/06/2019 16:00:00,133.96
01/07/2019 16:00:00,135.68
02/07/2019 16:00:00,136.58
03/07/2019 13:00:00,137.46
05/07/2019 16:00:00,137.06
08/07/2019 16:00:00,136.96
09/07/2019 16:00:00,136.46
10/07/2019 16:00:00,137.85
11/07/2019 16:00:00,138.4
12/07/2019 16:00:00,138.9
15/07/2019 16:00:00,138.9
16/07/2019 16:00:00,137.08
17/07/2019 16:00:00,136.27
18/07/2019 16:00:00,136.42
19/07/2019 16:00:00,136.62
22/07/2019 16:00:00,138.43
23/07/2019 16:00:00,139.29
24/07/2019 16:00:00,140.72
25/07/2019 16:00:00,140.19
26/07/2019 16:00:00,141.34
29/07/2019 16:00:00,141.03
30/07/2019 16:00:00,140.35
31/07/2019 16:00:00,136.27
01/08/2019 16:00:00,138.06
02/08/2019 16:00:00,136.9
05/08/2019 16:00:00,132.21
06/08/2019 16:00:00,134.69
07/08/2019 16:00:00,135.28
08/08/2019 16:00:00,138.89
09/08/2019 16:00:00,137.71
12/08/2019 16:00:00,135.79
13/08/2019 16:00:00,138.6
14/08/2019 16:00:00,133.98
15/08/2019 16:00:00,133.68
16/08/2019 16:00:00,136.13
19/08/2019 16:00:00,138.41
20/08/2019 16:00:00,137.26
21/08/2019 16:00:00,138.79
22/08/2019 16:00:00,137.78
23/08/2019 16:00:00,133.39
26/08/2019 16:00:00,135.45
27/08/2019 16:00:00,135.74
28/08/2019 16:00:00,135.56
29/08/2019 16:00:00,138.12
30/08/2019 16:00:00,137.86
03/09/2019 16:00:00,136.04
04/09/2019 16:00:00,137.63
05/09/2019 16:00:00,140.05
06/09/2019 16:00:00,139.1
09/09/2019 16:00:00,137.52
10/09/2019 16:00:00,136.08
11/09/2019 16:00:00,136.12
12/09/2019 16:00:00,137.52
13/09/2019 16:00:00,137.32
16/09/2019 16:00:00,136.33
17/09/2019 16:00:00,137.39
18/09/2019 16:00:00,138.52
19/09/2019 16:00:00,141.07
20/09/2019 16:00:00,139.44
23/09/2019 16:00:00,139.14
24/09/2019 16:00:00,137.38
25/09/2019 16:00:00,139.36
26/09/2019 16:00:00,139.54
27/09/2019 16:00:00,137.73
30/09/2019 16:00:00,139.03
01/10/2019 16:00:00,137.07
02/10/2019 16:00:00,134.65
03/10/2019 16:00:00,136.28
04/10/2019 16:00:00,138.12
07/10/2019 16:00:00,137.12
08/10/2019 16:00:00,135.67
09/10/2019 16:00:00,138.24
10/10/2019 16:00:00,139.1
11/10/2019 16:00:00,139.68
14/10/2019 16:00:00,139.55
15/10/2019 16:00:00,141.57
16/10/2019 16:00:00,140.41
17/10/2019 16:00:00,139.69
18/10/2019 16:00:00,137.41
21/10/2019 16:00:00,138.43
22/10/2019 16:00:00,136.37
23/10/2019 16:00:00,137.24
24/10/2019 16:00:00,139.94
25/10/2019 16:00:00,140.73
28/10/2019 16:00:00,144.19
29/10/2019 16:00:00,142.83
30/10/2019 16:00:00,144.61
31/10/2019 16:00:00,143.37
01/11/2019 16:00:00,143.72
04/11/2019 16:00:00,144.55
05/11/2019 16:00:00,144.46
06/11/2019 16:00:00,144.06
07/11/2019 16:00:00,144.26
08/11/2019 16:00:00,145.96
11/11/2019 16:00:00,146.11
12/11/2019 16:00:00,147.07
13/11/2019 16:00:00,147.31
14/11/2019 16:00:00,148.06
15/11/2019 16:00:00,149.97
18/11/2019 16:00:00,150.34
19/11/2019 16:00:00,150.39
20/11/2019 16:00:00,149.62
21/11/2019 16:00:00,149.48
22/11/2019 16:00:00,149.59
25/11/2019 16:00:00,151.23
26/11/2019 16:00:00,152.03
27/11/2019 16:00:00,152.32
29/11/2019 13:00:00,151.38
02/12/2019 16:00:00,149.55
03/12/2019 16:00:00,149.31
04/12/2019 16:00:00,149.85
05/12/2019 16:00:00,149.93
06/12/2019 16:00:00,151.75
09/12/2019 16:00:00,151.75
10/12/2019 16:00:00,151.13
11/12/2019 16:00:00,151.7
12/12/2019 16:00:00,153.24
13/12/2019 16:00:00,154.53
16/12/2019 16:00:00,155.53
17/12/2019 16:00:00,154.69
18/12/2019 16:00:00,154.37
19/12/2019 16:00:00,155.71
20/12/2019 16:00:00,157.41
23/12/2019 16:00:00,157.41
24/12/2019 13:00:00,157.38
26/12/2019 16:00:00,158.67
27/12/2019 16:00:00,158.96
30/12/2019 16:00:00,157.59
31/12/2019 16:00:00,157.7
02/01/2020 16:00:00,160.62
03/01/2020 16:00:00,158.62
06/01/2020 16:00:00,159.03
07/01/2020 16:00:00,157.58
08/01/2020 16:00:00,160.09
09/01/2020 16:00:00,162.09
10/01/2020 16:00:00,161.34
13/01/2020 16:00:00,163.28
14/01/2020 16:00:00,162.13
15/01/2020 16:00:00,163.18
16/01/2020 16:00:00,166.17
17/01/2020 16:00:00,167.1
21/01/2020 16:00:00,166.5
22/01/2020 16:00:00,165.7
23/01/2020 16:00:00,166.72
24/01/2020 16:00:00,165.04
27/01/2020 16:00:00,162.28
28/01/2020 16:00:00,165.46
29/01/2020 16:00:00,168.04
30/01/2020 16:00:00,172.78
31/01/2020 16:00:00,170.23
03/02/2020 16:00:00,174.38
04/02/2020 16:00:00,180.12
05/02/2020 16:00:00,179.9
06/02/2020 16:00:00,183.63
07/02/2020 16:00:00,183.89
10/02/2020 16:00:00,188.7
11/02/2020 16:00:00,184.44
12/02/2020 16:00:00,184.71
13/02/2020 16:00:00,183.71
14/02/2020 16:00:00,185.35
18/02/2020 16:00:00,187.23
19/02/2020 16:00:00,187.28
20/02/2020 16:00:00,184.42
21/02/2020 16:00:00,178.59
24/02/2020 16:00:00,170.89
25/02/2020 16:00:00,168.07
26/02/2020 16:00:00,170.17
27/02/2020 16:00:00,158.18
28/02/2020 16:00:00,162.01
02/03/2020 16:00:00,172.79
03/03/2020 16:00:00,164.51
04/03/2020 16:00:00,170.55
05/03/2020 16:00:00,166.27
06/03/2020 16:00:00,161.57
09/03/2020 16:00:00,150.62
10/03/2020 16:00:00,160.92
11/03/2020 16:00:00,153.63
12/03/2020 16:00:00,139.06
13/03/2020 16:00:00,158.83
16/03/2020 16:00:00,135.42
17/03/2020 16:00:00,146.57
18/03/2020 16:00:00,140.4
19/03/2020 16:00:00,142.71
20/03/2020 16:00:00,137.35
23/03/2020 16:00:00,135.98
24/03/2020 16:00:00,148.34
25/03/2020 16:00:00,146.92
26/03/2020 16:00:00,156.11
27/03/2020 16:00:00,149.7
30/03/2020 16:00:00,160.23
31/03/2020 16:00:00,157.71
01/04/2020 16:00:00,152.11
02/04/2020 16:00:00,155.26
03/04/2020 16:00:00,153.83
06/04/2020 16:00:00,165.27
07/04/2020 16:00:00,163.49
08/04/2020 16:00:00,165.13
09/04/2020 16:00:00,165.14
13/04/2020 16:00:00,165.51
14/04/2020 16:00:00,173.7
15/04/2020 16:00:00,171.88
16/04/2020 16:00:00,177.04
17/04/2020 16:00:00,178.6
20/04/2020 16:00:00,175.06
21/04/2020 16:00:00,167.82
22/04/2020 16:00:00,173.52
23/04/2020 16:00:00,171.42
24/04/2020 16:00:00,174.55
27/04/2020 16:00:00,174.05
28/04/2020 16:00:00,169.81
29/04/2020 16:00:00,177.43
30/04/2020 16:00:00,179.21
01/05/2020 16:00:00,174.57
04/05/2020 16:00:00,178.84
05/05/2020 16:00:00,180.76
06/05/2020 16:00:00,182.54
07/05/2020 16:00:00,183.6
08/05/2020 16:00:00,184.68
11/05/2020 16:00:00,186.74
12/05/2020 16:00:00,182.51
13/05/2020 16:00:00,179.75
14/05/2020 16:00:00,180.53
15/05/2020 16:00:00,183.16
18/05/2020 16:00:00,184.91
19/05/2020 16:00:00,183.63
20/05/2020 16:00:00,185.66
21/05/2020 16:00:00,183.43
22/05/2020 16:00:00,183.51
26/05/2020 16:00:00,181.57
27/05/2020 16:00:00,181.81
28/05/2020 16:00:00,181.4
29/05/2020 16:00:00,183.25
01/06/2020 16:00:00,182.83
02/06/2020 16:00:00,184.91
03/06/2020 16:00:00,185.36
04/06/2020 16:00:00,182.92
05/06/2020 16:00:00,187.2
08/06/2020 16:00:00,188.36
09/06/2020 16:00:00,189.8
10/06/2020 16:00:00,196.84
11/06/2020 16:00:00,186.27
12/06/2020 16:00:00,187.74
15/06/2020 16:00:00,187.74
16/06/2020 16:00:00,193.57
17/06/2020 16:00:00,194.24
18/06/2020 16:00:00,196.32
19/06/2020 16:00:00,195.15
22/06/2020 16:00:00,200.57
23/06/2020 16:00:00,201.91
24/06/2020 16:00:00,197.84
25/06/2020 16:00:00,200.34
26/06/2020 16:00:00,196.33
29/06/2020 16:00:00,198.44
30/06/2020 16:00:00,203.51
01/07/2020 16:00:00,204.7
02/07/2020 16:00:00,206.26
06/07/2020 16:00:00,210.7
07/07/2020 16:00:00,208.25
08/07/2020 16:00:00,212.83
09/07/2020 16:00:00,214.32
10/07/2020 16:00:00,213.67
13/07/2020 16:00:00,207.07
14/07/2020 16:00:00,208.35
15/07/2020 16:00:00,208.04
16/07/2020 16:00:00,203.92
17/07/2020 16:00:00,202.88
20/07/2020 16:00:00,211.6
21/07/2020 16:00:00,208.75
22/07/2020 16:00:00,211.75
23/07/2020 16:00:00,202.54
24/07/2020 16:00:00,201.3
27/07/2020 16:00:00,203.85
28/07/2020 16:00:00,202.02
29/07/2020 16:00:00,204.06
30/07/2020 16:00:00,203.9
31/07/2020 16:00:00,205.01
03/08/2020 16:00:00,216.54
04/08/2020 16:00:00,213.29
05/08/2020 16:00:00,212.94
06/08/2020 16:00:00,216.35
07/08/2020 16:00:00,212.48
10/08/2020 16:00:00,208.25
11/08/2020 16:00:00,203.38
12/08/2020 16:00:00,209.19
13/08/2020 16:00:00,208.7
14/08/2020 16:00:00,208.9
17/08/2020 16:00:00,210.28
18/08/2020 16:00:00,211.49
19/08/2020 16:00:00,209.7
20/08/2020 16:00:00,214.58
21/08/2020 16:00:00,213.02
24/08/2020 16:00:00,213.69
25/08/2020 16:00:00,216.47
26/08/2020 16:00:00,221.15
27/08/2020 16:00:00,226.58
28/08/2020 16:00:00,228.91
31/08/2020 16:00:00,225.53
01/09/2020 16:00:00,227.27
02/09/2020 16:00:00,231.65
03/09/2020 16:00:00,217.3
04/09/2020 16:00:00,214.25
08/09/2020 16:00:00,202.66
09/09/2020 16:00:00,211.29
10/09/2020 16:00:00,205.37
11/09/2020 16:00:00,204.03
14/09/2020 16:00:00,205.41
15/09/2020 16:00:00,208.78
16/09/2020 16:00:00,205.05
17/09/2020 16:00:00,202.91
18/09/2020 16:00:00,200.39
21/09/2020 16:00:00,202.54
22/09/2020 16:00:00,207.42
23/09/2020 16:00:00,200.59
24/09/2020 16:00:00,203.19
25/09/2020 16:00:00,207.82
28/09/2020 16:00:00,209.44
29/09/2020 16:00:00,207.26
30/09/2020 16:00:00,210.33
01/10/2020 16:00:00,212.46
02/10/2020 16:00:00,206.19
05/10/2020 16:00:00,210.38
06/10/2020 16:00:00,205.91
07/10/2020 16:00:00,209.83
08/10/2020 16:00:00,210.58
09/10/2020 16:00:00,215.81
12/10/2020 16:00:00,221.4
13/10/2020 16:00:00,222.86
14/10/2020 16:00:00,220.86
15/10/2020 16:00:00,219.66
16/10/2020 16:00:00,219.66
19/10/2020 16:00:00,214.22
20/10/2020 16:00:00,214.65
21/10/2020 16:00:00,214.8
22/10/2020 16:00:00,214.89
23/10/2020 16:00:00,216.23
26/10/2020 16:00:00,210.08
27/10/2020 16:00:00,213.25
28/10/2020 16:00:00,202.68
29/10/2020 16:00:00,204.72
30/10/2020 16:00:00,202.47
02/11/2020 16:00:00,202.33
03/11/2020 16:00:00,206.43
04/11/2020 16:00:00,216.39
05/11/2020 16:00:00,223.29
06/11/2020 16:00:00,223.72
09/11/2020 16:00:00,218.39
10/11/2020 16:00:00,211.01
11/11/2020 16:00:00,216.55
12/11/2020 16:00:00,215.44
13/11/2020 16:00:00,216.51
16/11/2020 16:00:00,217.23
17/11/2020 16:00:00,214.46
18/11/2020 16:00:00,211.08
19/11/2020 16:00:00,212.42
20/11/2020 16:00:00,210.39
